浙江,#genre#
山西卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225839/index.m3u8?servicetype=1
山西卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226839/index.m3u8?servicetype=1
山西卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227258/index.m3u8?servicetype=1
广西卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225836/index.m3u8?servicetype=1
广西卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226925/index.m3u8?servicetype=1
新疆卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225852/index.m3u8?servicetype=1
新疆卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226936/index.m3u8?servicetype=1
新疆卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227248/index.m3u8?servicetype=1
河北卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225837/index.m3u8?servicetype=1
河南卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225842/index.m3u8?servicetype=1
海南卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225855/index.m3u8?servicetype=1
甘肃卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225845/index.m3u8?servicetype=1
甘肃卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226932/index.m3u8?servicetype=1
西藏卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226847/index.m3u8?servicetype=1
西藏卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227217/index.m3u8?servicetype=1
贵州卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225838/index.m3u8?servicetype=1
陕西卫视 4M576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225850/index.m3u8?servicetype=1
陕西卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227221/index.m3u8?servicetype=1
青海卫视 3.5M576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225841/index.m3u8?servicetype=1
青海卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227119/index.m3u8?servicetype=1
四川康巴卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1
山东教育卫视 4M576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225873/index.m3u8?servicetype=1
广东南方卫视上星 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227214/index.m3u8?servicetype=1
新疆兵团卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227168/index.m3u8?servicetype=1
海南三沙卫视 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1
SiTV极速汽车 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227052/index.m3u8?servicetype=1
SiTV七彩戏剧 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227212/index.m3u8?servicetype=1
SiTV东方财经 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227087/index.m3u8?servicetype=1
SiTV全纪实 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227083/index.m3u8?servicetype=1
SiTV动漫秀场 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1
SiTV极速汽车 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227186/index.m3u8?servicetype=1
SiTV欢笑剧场 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227145/index.m3u8?servicetype=1
SiTV法治天地 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227176/index.m3u8?servicetype=1
SiTV游戏风云 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227075/index.m3u8?servicetype=1
SiTV生活时尚 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227091/index.m3u8?servicetype=1
SiTV都市剧场 8M1080,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227204/index.m3u8?servicetype=1
SiTV金色学堂 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227208/index.m3u8?servicetype=1
上海第一财经 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226987/index.m3u8?servicetype=1
上海哈哈炫动 3.5M576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225872/index.m3u8?servicetype=1
上海哈哈炫动 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227177/index.m3u8?servicetype=1
广东嘉佳卡通 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227230/index.m3u8?servicetype=1
北京卡酷少儿 4M576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225871/index.m3u8?servicetype=1
北京卡酷少儿 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226963/index.m3u8?servicetype=1
江苏优漫卡通 4M576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225874/index.m3u8?servicetype=1
湖南金鹰卡通 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226959/index.m3u8?servicetype=1
湖南金鹰卡通 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221225870/index.m3u8?servicetype=1
湖南先锋乒羽 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226851/index.m3u8?servicetype=1
湖南茶频道 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226859/index.m3u8?servicetype=1
福建教育 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226981/index.m3u8?servicetype=1
三明1 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227173/index.m3u8?servicetype=1
平潭综合 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227218/index.m3u8?servicetype=1
泉州1 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227165/index.m3u8?servicetype=1
漳州1 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227169/index.m3u8?servicetype=1
福州1 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227157/index.m3u8?servicetype=1
莆田1 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227161/index.m3u8?servicetype=1
百视通轮播(纪录) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227048/index.m3u8?servicetype=1
百视通轮播(港剧) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221226991/index.m3u8?servicetype=1
百视通轮播(棋牌) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227041/index.m3u8?servicetype=1
百视通轮播(运动) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227044/index.m3u8?servicetype=1
百视通轮播(演出) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227049/index.m3u8?servicetype=1
百视通轮播(动画) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227053/index.m3u8?servicetype=1
百视通轮播(电影) 576,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227032/index.m3u8?servicetype=1
其他,#genre#
CCTV1 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-1-HD-265-8M/G_CCTV-1-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-1-MD/G_CCTV-1-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV2 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-2-HD-265-8M/G_CCTV-2-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV2 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-2-MD/G_CCTV-2-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV3 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-3-HD-265-8M/G_CCTV-3-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV3 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-3-MD/G_CCTV-3-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-4-HD-265-8M/G_CCTV-4-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-4-MD/G_CCTV-4-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-5-HD-265-8M/G_CCTV-5-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-5-MD/G_CCTV-5-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5+ Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-5PLUS-MD/G_CCTV-5PLUS-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV6 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-6-HD-265-8M/G_CCTV-6-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV6 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-6-MD/G_CCTV-6-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV7[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-7-HQ/G_CCTV-7-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV8 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-8-HD-265-8M/G_CCTV-8-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV8 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-8-MD/G_CCTV-8-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1[1920*1080],http://112.25.47.35/gitv_live/CCTV-1-HD/CCTV-1-HD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-1-HQ/G_CCTV-1-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-1-HD-265-5M/G_CCTV-1-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV1 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-1-MD/G_CCTV-1-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV2[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-2-HD/G_CCTV-2-HD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV2 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-2-MD/G_CCTV-2-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV3[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-3-HQ/G_CCTV-3-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV3 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-3-MD/G_CCTV-3-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-4-HQ/G_CCTV-4-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-4-HD-265-5M/G_CCTV-4-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4 H265 8M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-4-HD-265-8M/G_CCTV-4-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4 HEVC[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-4-CQ/G_CCTV-4-CQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV4 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-4-MD/G_CCTV-4-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-5-HQ/G_CCTV-5-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-5-MD/G_CCTV-5-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5+[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-5PLUS-HQ/G_CCTV-5PLUS-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5+[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8?p=GITV&area=JS_CMCC_CP
CCTV5+ Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-5PLUS-MD/G_CCTV-5PLUS-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV6[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-6-HQ/G_CCTV-6-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV6 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-6-MD/G_CCTV-6-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV7[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-7-HQ/G_CCTV-7-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV7 HEVC[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-7-CQ/G_CCTV-7-CQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV8[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-8-HQ/G_CCTV-8-HQ.m3u8?p=GITV&area=JS_CMCC_CP
CCTV8 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-8-HD-265-5M/G_CCTV-8-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
CCTV8 Max16M[1920*1080],http://112.25.47.35/gitv_live/G_CCTV-8-MD/G_CCTV-8-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV-9HD,http://112.25.47.24/gitv_live/G_CCTV-9-HD-265-5M/G_CCTV-9-HD-265-5M.m3u8
CCTV-10HD,http://112.25.47.24/gitv_live/G_CCTV-10-HQ/G_CCTV-10-HQ.m3u8
CCTV-11HD,http://112.25.47.24/gitv_live/G_CCTV-11-HQ/G_CCTV-11-HQ.m3u8
CCTV-12HD,http://112.25.47.24/gitv_live/HD-8000k-1080P-cctv12/HD-8000k-1080P-cctv12.m3u8
CCTV-13HD,http://112.25.47.24/gitv_live/G_CCTV-13-HQ/G_CCTV-13-HQ.m3u8
CCTV-14HD,http://112.25.47.24/gitv_live/HD-8000k-1080P-cctv14/HD-8000k-1080P-cctv14.m3u8
CCTV-15HD,http://112.25.47.24/gitv_live/G_CCTV-15/G_CCTV-15.m3u8
CCTV-16HD,http://112.25.47.24/gitv_live/G_CCTV-16-CQ/G_CCTV-16-CQ.m3u8
CCTV-16 4K,http://112.25.47.24/gitv_live/G_CCTV-16-4K/G_CCTV-16-4K.m3u8
CCTV-17HD,http://112.25.47.24/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8
CGTN,http://112.25.47.24/gitv_live/G_CCTV-NEWS/G_CCTV-NEWS.m3u8
影视剧场,http://112.25.47.24/gitv_live/GITV-JS-1/GITV-JS-1.m3u8
第一剧场,http://112.25.47.24/gitv_live/GITV-JS-2/GITV-JS-2.m3u8
欢笑剧场4K,http://112.25.47.24/gitv_live/HD-15M-2160P-jshuanxiaojc/HD-15M-2160P-jshuanxiaojc.m3u8
精彩足球,http://112.25.47.24/gitv_live/HD-8000k-1080P-miguaoyun1/HD-8000k-1080P-miguaoyun1.m3u8
咪咕体育综合,http://112.25.47.24/gitv_live/HD-8000k-1080P-miguaoyun2/HD-8000k-1080P-miguaoyun2.m3u8
湖南卫视HD,http://112.25.47.24/gitv_live/G_HUNAN-HD-265-8M/G_HUNAN-HD-265-8M.m3u8
北京卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_BEIJING-HD-265-8M/G_BEIJING-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
北京卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_BEIJING-MD/G_BEIJING-MD.m3u8?p=GITV&area=JS_CMCC_CP
东方卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_DONGFANG-HD-265-8M/G_DONGFANG-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
东方卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_DONGFANG-MD/G_DONGFANG-MD.m3u8?p=GITV&area=JS_CMCC_CP
天津卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_TIANJIN-HD-265-8M/G_TIANJIN-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
天津卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_TIANJIN-MD/G_TIANJIN-MD.m3u8?p=GITV&area=JS_CMCC_CP
安徽卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_ANHUI-HD-265-8M/G_ANHUI-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
安徽卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_ANHUI-MD/G_ANHUI-MD.m3u8?p=GITV&area=JS_CMCC_CP
山东卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_SHANDONG-HD-265-8M/G_SHANDONG-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
山东卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_SHANDONG-MD/G_SHANDONG-MD.m3u8?p=GITV&area=JS_CMCC_CP
广东卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_GUANGDONG-HD-265-8M/G_GUANGDONG-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
广东卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_GUANGDONG-MD/G_GUANGDONG-MD.m3u8?p=GITV&area=JS_CMCC_CP
江苏卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_JIANGSU-HD-265-8M/G_JIANGSU-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
江苏卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_JIANGSU-MD/G_JIANGSU-MD.m3u8?p=GITV&area=JS_CMCC_CP
浙江卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_ZHEJIANG-HD-265-8M/G_ZHEJIANG-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
浙江卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_ZHEJIANG-MD/G_ZHEJIANG-MD.m3u8?p=GITV&area=JS_CMCC_CP
深圳卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_SHENZHEN-HD-265-8M/G_SHENZHEN-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
深圳卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_SHENZHEN-MD/G_SHENZHEN-MD.m3u8?p=GITV&area=JS_CMCC_CP
湖北卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_HUBEI-HD-265-8M/G_HUBEI-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
湖北卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_HUBEI-MD/G_HUBEI-MD.m3u8?p=GITV&area=JS_CMCC_CP
湖南卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_HUNAN-HD-265-8M/G_HUNAN-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
湖南卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_HUNAN-MD/G_HUNAN-MD.m3u8?p=GITV&area=JS_CMCC_CP
辽宁卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_LIAONING-HD-265-8M/G_LIAONING-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
辽宁卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_LIAONING-MD/G_LIAONING-MD.m3u8?p=GITV&area=JS_CMCC_CP
黑龙江卫视 H265 8M[1920*1080],http://112.25.47.24/gitv_live/G_HEILONGJIANG-HD-265-8M/G_HEILONGJIANG-HD-265-8M.m3u8?p=GITV&area=JS_CMCC_CP
黑龙江卫视 Max16M[1920*1080],http://112.25.47.24/gitv_live/G_HEILONGJIANG-MD/G_HEILONGJIANG-MD.m3u8?p=GITV&area=JS_CMCC_CP
CCTV高尔夫网球 HEVC[1920*1080],http://112.25.47.24/gitv_live/G_CCTV-GOLF-CQ/G_CCTV-GOLF-CQ.m3u8?p=GITV&area=JS_CMCC_CP
北京卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_BEIJING-HD-265-5M/G_BEIJING-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
东方卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_DONGFANG-HD-265-5M/G_DONGFANG-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
天津卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_TIANJIN-HD-265-5M/G_TIANJIN-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
安徽卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_ANHUI-HD-265-5M/G_ANHUI-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
山东卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_SHANDONG-HD-265-5M/G_SHANDONG-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
广东卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_GUANGDONG-HD-265-5M/G_GUANGDONG-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
江苏卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_JIANGSU-HD-265-5M/G_JIANGSU-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
浙江卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_ZHEJIANG-HD-265-5M/G_ZHEJIANG-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
深圳卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_SHENZHEN-HD-265-5M/G_SHENZHEN-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
湖北卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_HUBEI-HD-265-5M/G_HUBEI-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
湖南卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_HUNAN-HD-265-5M/G_HUNAN-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
辽宁卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_LIAONING-HD-265-5M/G_LIAONING-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
黑龙江卫视 H265 5M[1920*1080],http://112.25.47.35/gitv_live/G_HEILONGJIANG-HD-265-5M/G_HEILONGJIANG-HD-265-5M.m3u8?p=GITV&area=JS_CMCC_CP
北京冬奥纪实HD,http://112.25.47.24/gitv_live/HD-8000k-1080P-beijingjishi/HD-8000k-1080P-beijingjishi.m3u8
上视纪实人文HD,http://112.25.47.24/gitv_live/HD-8000k-1080P-shanghaijishi/HD-8000k-1080P-shanghaijishi.m3u8
上视全纪实HD,http://112.25.47.24/gitv_live/G_QUANJISHI/G_QUANJISHI.m3u8
上视都市剧场HD,http://112.25.47.24/gitv_live/G_DUSHIJC/G_DUSHIJC.m3u8
上视生活时尚HD,http://112.25.47.24/gitv_live/G_SHENGHUOSS/G_SHENGHUOSS.m3u8
上视动漫秀场HD,http://112.25.47.24/gitv_live/G_DONGMANXC/G_DONGMANXC.m3u8
上视游戏风云HD,http://112.25.47.24/gitv_live/G_YOUXIFY/G_YOUXIFY.m3u8
CETV-1,http://112.25.47.24/gitv_live/G_CETV-1/G_CETV-1.m3u8
CETV-2,http://112.25.47.24/gitv_live/G_CETV-2/G_CETV-2.m3u8
CETV-3,http://112.25.47.24/gitv_live/G_CETV-3/G_CETV-3.m3u8
CETV-4,http://112.25.47.24/gitv_live/G_CETV-4/G_CETV-4.m3u8
置业频道,http://112.25.47.24/gitv_live/G_ZHIYE/G_ZHIYE.m3u8
康巴卫视,http://112.25.47.24/gitv_live/G_KANGBA/G_KANGBA.m3u8
京视剧场,http://112.25.47.24/gitv_live/G_JINGJU/G_JINGJU.m3u8
新娱乐,http://112.25.47.24/gitv_live/G_XINYULE/G_XINYULE.m3u8
家庭理财,http://112.25.47.24/gitv_live/G_JIATINGLC/G_JIATINGLC.m3u8
发现之旅,http://112.25.47.24/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8
弈坛春秋,http://112.25.47.24/gitv_live/G_YITANCQ/G_YITANCQ.m3u8
老故事,http://112.25.47.24/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8
女性时尚,http://112.25.47.24/gitv_live/G_NVXINGSS/G_NVXINGSS.m3u8
高尔夫,http://112.25.47.24/gitv_live/G_GAOERFU/G_GAOERFU.m3u8
职业指南,http://112.25.47.24/gitv_live/G_ZHIYEZN/G_ZHIYEZN.m3u8
中华美食,http://112.25.47.24/gitv_live/G_ZHENGJUANZX/G_ZHENGJUANZX.m3u8
中国交通频道,http://112.25.47.24/gitv_live/G_ZHONGGUOJT/G_ZHONGGUOJT.m3u8
江西陶瓷,http://112.25.47.24/gitv_live/G_TAOCI/G_TAOCI.m3u8
国学频道,http://112.25.47.24/gitv_live/G_GUOXUE/G_GUOXUE.m3u8
篮球,http://112.25.47.24/gitv_live/G_LANQIU/G_LANQIU.m3u8
嘉佳卡通,http://112.25.47.24/gitv_live/G_JIAJIA/G_JIAJIA.m3u8
卡酷少儿,http://112.25.47.24/gitv_live/G_KAKU/G_KAKU.m3u8
金鹰卡通,http://112.25.47.24/gitv_live/G_JINYING/G_JINYING.m3u8
炫动卡通,http://112.25.47.24/gitv_live/G_XUANDONG/G_XUANDONG.m3u8
优漫卡通,http://112.25.47.24/gitv_live/youmankaton/youmankaton
江苏教育,http://112.25.47.24/gitv_live/G_JSJY/G_JSJY.m3u8
江苏城市,http://112.25.47.24/gitv_live/G_JSCS/G_JSCS.m3u8
江苏公共,http://112.25.47.24/gitv_live/G_JSGG/G_JSGG.m3u8
江苏影视,http://112.25.47.24/gitv_live/G_JSYS/G_JSYS.m3u8
江苏休闲体育,http://112.25.47.24/gitv_live/G_JSTY/G_JSTY.m3u8
浙江教育科技,http://125.210.152.20:9090/live/hzgq-zjjygq-h264.m3u8
浙江钱江频道,http://125.210.152.20:9090/live/hzgq-qjpdgq-h264.m3u8
浙江少儿,http://125.210.152.20:9090/live/hzgq-zjsegq-h264.m3u8
浙江经视,http://125.210.152.19:9090/live/hzgq-zjjsgq-h264.m3u8
浙江民生休闲,http://125.210.152.19:9090/live/hzgq-msxxgq-h264.m3u8
